wa_label,ons_label,name,subgroup,OA_2001,OA_2001_new,IN250,OUT250,IN500,OUT500,IN750,OUT750,IN1000,OUT1000
02BBGX,00BBGX0002,,7a3,02BBGX0002,E00018297,0,0,0,0,0,0,0,0
02BBGL,00BBGL0007,,7a3,02BBGL0007,E00017945,0,0,0,0,0,0,0,0
02BBGL,00BBGL0038,,7b1,02BBGL0038,E00017976,0,0,0,0,0,0,0,0
02APGN,00APGN0003,,7b2,02APGN0003,E00010295,0,0,0,0,0,0,0,0
02BBGL,00BBGL0006,,7b1,02BBGL0006,E00017944,0,0,0,0,0,0,0,0
02BBGL,00BBGL0031,,7a1,02BBGL0031,E00017969,0,0,0,0,0,0,0,0
02BBGK,00BBGK0040,,7b1,02BBGK0040,E00017937,0,0,0,0,0,0,0,0
02BBGS,00BBGS0026,,7a3,02BBGS0026,E00018183,0,0,0,0,0,0,0,0
02BBGK,00BBGK0005,,7b1,02BBGK0005,E00017902,0,0,0,0,0,0,0,0
02BBGL,00BBGL0032,,7a3,02BBGL0032,E00017970,0,0,0,0,0,0,0,0
02BBGL,00BBGL0021,,7a3,02BBGL0021,E00017959,0,0,0,0,0,0,0,0
02BBGL,00BBGL0033,,7a3,02BBGL0033,E00017971,0,0,0,0,0,0,0,0
02BBGL,00BBGL0034,,7a3,02BBGL0034,E00017972,0,0,0,0,0,0,0,0
02BBGL,00BBGL0036,,7a3,02BBGL0036,E00017974,0,0,0,0,0,0,0,0
02BBGL,00BBGL0023,,7b2,02BBGL0023,E00017961,0,0,0,0,0,0,0,0
02BBGL,00BBGL0028,,7b1,02BBGL0028,E00017966,0,0,0,0,0,0,0,0
02BBGL,00BBGL0018,,7a3,02BBGL0018,E00017956,0,0,0,0,0,0,0,0
02BBGL,00BBGL0019,,7b1,02BBGL0019,E00017957,0,0,0,0,0,0,0,0
02BBGL,00BBGL0020,,7b1,02BBGL0020,E00017958,0,0,0,0,0,0,0,0
02BBGK,00BBGK0041,,7b1,02BBGK0041,E00017938,0,0,0,0,0,0,0,0
02BBGL,00BBGL0004,,7b1,02BBGL0004,E00017942,0,0,0,0,0,0,0,0
02BBGL,00BBGL0022,,7b1,02BBGL0022,E00017960,0,0,0,0,0,0,0,0
02BBGS,00BBGS0030,,7a3,02BBGS0030,E00018187,0,0,0,0,0,0,0,0
02BBGN,00BBGN0003,,7a3,02BBGN0003,E00018015,0,0,0,0,0,0,0,0
02BBGN,00BBGN0008,,7a1,02BBGN0008,E00018020,0,0,0,0,0,0,0,0
02BBGK,00BBGK0039,,7a3,02BBGK0039,E00017936,0,0,0,0,0,0,0,0
02BBGL,00BBGL0005,,7b1,02BBGL0005,E00017943,0,0,0,0,0,0,0,0
02BBGL,00BBGL0027,,7b1,02BBGL0027,E00017965,0,0,0,0,0,0,0,0
02BBGL,00BBGL0002,,7b1,02BBGL0002,E00017940,0,0,0,0,0,0,0,0
02BBGL,00BBGL0017,,7b1,02BBGL0017,E00017955,0,0,0,0,0,0,0,0
02BBGL,00BBGL0003,,7b1,02BBGL0003,E00017941,0,0,0,0,0,0,0,0
02BBGQ,00BBGQ0032,,7a3,02BBGQ0032,E00018114,0,0,0,0,0,0,0,0
02BBGK,00BBGK0035,,7b1,02BBGK0035,E00017932,0,0,0,0,0,0,0,0
02BBGR,00BBGR0004,,7b1,02BBGR0004,E00018120,0,0,0,0,0,0,0,0
02APGQ,00APGQ0026,,7b1,02APGQ0026,E00010398,0,0,0,0,0,0,0,0
02BBGR,00BBGR0003,,7b1,02BBGR0003,E00018119,0,0,0,0,0,0,0,0
02BBGS,00BBGS0034,,7b1,02BBGS0034,E00018191,0,0,0,0,0,0,0,0
02BBGS,00BBGS0027,,7b1,02BBGS0027,E00018184,0,0,0,0,0,0,0,0
02BBGS,00BBGS0022,,7a3,02BBGS0022,E00018179,0,0,0,0,0,0,0,0
02BBGS,00BBGS0024,,7a3,02BBGS0024,E00018181,0,0,0,0,0,0,0,0
02BBGC,00BBGC0017,,7a3,02BBGC0017,E00017660,0,0,0,0,0,0,0,0
02BBGC,00BBGC0019,,7a3,02BBGC0019,E00017662,0,0,0,0,0,0,0,0
02BBGJ,00BBGJ0023,,7a3,02BBGJ0023,E00017880,0,0,0,0,0,0,0,0
02BBGS,00BBGS0002,,7b1,02BBGS0002,E00018159,0,0,0,0,0,0,0,0
02BBGC,00BBGC0010,,7a3,02BBGC0010,E00017653,0,0,0,0,0,0,0,0
02BBGS,00BBGS0003,,7a3,02BBGS0003,E00018160,0,0,0,0,0,0,0,0
02BBGS,00BBGS0020,,7a3,02BBGS0020,E00018177,0,0,0,0,0,0,0,0
02BBGS,00BBGS0019,,7a3,02BBGS0019,E00018176,0,0,0,0,0,0,0,0
02BBGC,00BBGC0014,,7a3,02BBGC0014,E00017657,0,0,0,0,0,0,0,0
02BBGS,00BBGS0021,,7a3,02BBGS0021,E00018178,0,0,0,0,0,0,0,0
02BBGS,00BBGS0023,,7b1,02BBGS0023,E00018180,0,0,0,0,0,0,0,0
02BBGC,00BBGC0016,,7a3,02BBGC0016,E00017659,0,0,0,0,0,0,0,0
02BBGC,00BBGC0018,,7a3,02BBGC0018,E00017661,0,0,0,0,0,0,0,0
02BBGR,00BBGR0002,,7b1,02BBGR0002,E00018118,0,0,0,0,0,0,0,0
02BBGJ,00BBGJ0018,,7a3,02BBGJ0018,E00017875,0,0,0,0,0,0,0,0
02BBGG,00BBGG0027,,7a3,02BBGG0027,E00017824,0,0,0,0,0,0,0,0
02BBGR,00BBGR0012,,7b2,02BBGR0012,E00018128,0,0,0,0,0,0,0,0
02BBGR,00BBGR0005,,7b1,02BBGR0005,E00018121,0,0,0,0,0,0,0,0
02BBGR,00BBGR0022,,7b1,02BBGR0022,E00018138,0,0,0,0,0,0,0,0
02BBGR,00BBGR0007,,7b1,02BBGR0007,E00018123,0,0,0,0,0,0,0,0
02BBGR,00BBGR0010,,7b1,02BBGR0010,E00018126,0,0,0,0,0,0,0,0
02BBGR,00BBGR0039,,7a3,02BBGR0039,E00018155,0,0,0,0,0,0,0,0
02BBGR,00BBGR0026,,7b1,02BBGR0026,E00018142,0,0,0,0,0,0,0,0
02BBGR,00BBGR0015,,7b1,02BBGR0015,E00018131,0,0,0,0,0,0,0,0
02BBGN,00BBGN0020,,7a1,02BBGN0020,E00018032,0,0,0,0,0,0,0,0
02BBGR,00BBGR0016,,7b1,02BBGR0016,E00018132,0,0,0,0,0,0,0,0
02BBGQ,00BBGQ0008,,7b1,02BBGQ0008,E00018090,0,0,0,0,0,0,0,0
02BBGR,00BBGR0031,,7b1,02BBGR0031,E00018147,0,0,0,0,0,0,0,0
02BBGN,00BBGN0015,,7b2,02BBGN0015,E00018027,0,0,0,0,0,0,0,0
02BBGL,00BBGL0010,,7b1,02BBGL0010,E00017948,0,0,0,0,0,0,0,0
02BBGL,00BBGL0024,,7b1,02BBGL0024,E00017962,0,0,0,0,0,0,0,0
02BBGL,00BBGL0001,,7b1,02BBGL0001,E00017939,0,0,0,0,0,0,0,0
02APGN,00APGN0014,,7b2,02APGN0014,E00010306,0,0,0,0,0,0,0,0
02APGM,00APGM0009,,7b1,02APGM0009,E00010262,0,0,0,0,0,0,0,0
02BBGN,00BBGN0010,,7a3,02BBGN0010,E00018022,0,0,0,0,0,0,0,0
02BBGN,00BBGN0013,,7a1,02BBGN0013,E00018025,0,0,0,0,0,0,0,0
02BBGC,00BBGC0036,,7a3,02BBGC0036,E00017679,0,0,0,0,0,0,0,0
02BBGL,00BBGL0029,,7b1,02BBGL0029,E00017967,0,0,0,0,0,0,0,0
02BBGL,00BBGL0035,,7a1,02BBGL0035,E00017973,0,0,0,0,0,0,0,0
02BBGR,00BBGR0035,,7b1,02BBGR0035,E00018151,0,0,0,0,0,0,0,0
02APGQ,00APGQ0010,,7b1,02APGQ0010,E00010382,0,0,0,0,0,0,0,0
02BBGR,00BBGR0037,,7a3,02BBGR0037,E00018153,0,0,0,0,0,0,0,0
02BBGS,00BBGS0014,,7a3,02BBGS0014,E00018171,0,0,0,0,0,0,0,0
02BBGS,00BBGS0012,,7a3,02BBGS0012,E00018169,0,0,0,0,0,0,0,0
02BBGS,00BBGS0016,,7b1,02BBGS0016,E00018173,0,0,0,0,0,0,0,0
02BBGR,00BBGR0028,,7b2,02BBGR0028,E00018144,0,0,0,0,0,0,0,0
02APGM,00APGM0035,,7b1,02APGM0035,E00010288,0,0,0,0,0,0,0,0
02AMGR,00AMGR0007,,7b1,02AMGR0007,E00009087,0,0,0,0,0,0,0,0
02BBGR,00BBGR0009,,7a3,02BBGR0009,E00018125,0,0,0,0,0,0,0,0
02BBGS,00BBGS0018,,7b1,02BBGS0018,E00018175,0,0,0,0,0,0,0,0
02BBGR,00BBGR0032,,7b2,02BBGR0032,E00018148,0,0,0,0,0,0,0,0
02BBGC,00BBGC0012,,7a3,02BBGC0012,E00017655,0,0,0,0,0,0,0,0
02APGN,00APGN0030,,7b1,02APGN0030,E00010322,0,0,0,0,0,0,0,0
02BBGS,00BBGS0004,,7b1,02BBGS0004,E00018161,0,0,0,0,0,0,0,0
02BBGS,00BBGS0013,,7b1,02BBGS0013,E00018170,0,0,0,0,0,0,0,0
02BBGC,00BBGC0008,,7b2,02BBGC0008,E00017651,0,0,0,0,0,0,0,0
02BBGS,00BBGS0015,,7b1,02BBGS0015,E00018172,0,0,0,0,0,0,0,0
02BBGS,00BBGS0017,,7a3,02BBGS0017,E00018174,0,0,0,0,0,0,0,0
02BBGR,00BBGR0030,,7a3,02BBGR0030,E00018146,0,0,0,0,0,0,0,0
02APGQ,00APGQ0002,,7b2,02APGQ0002,E00010374,0,0,0,0,0,0,0,0
02APGM,00APGM0020,,7b2,02APGM0020,E00010273,0,0,0,0,0,0,0,0
02APGM,00APGM0014,,7b1,02APGM0014,E00010267,0,0,0,0,0,0,0,0
02APGQ,00APGQ0027,,7a3,02APGQ0027,E00010399,0,0,0,0,0,0,0,0
02APGQ,00APGQ0029,,7b1,02APGQ0029,E00010401,0,0,0,0,0,0,0,0
02BBGN,00BBGN0029,,7a1,02BBGN0029,E00018041,0,0,0,0,0,0,0,0
02APGQ,00APGQ0030,,7b1,02APGQ0030,E00010402,0,0,0,0,0,0,0,0
02APGQ,00APGQ0023,,7b1,02APGQ0023,E00010395,0,0,0,0,0,0,0,0
02BBGC,00BBGC0026,,7b1,02BBGC0026,E00017669,0,0,0,0,0,0,0,0
02APGN,00APGN0010,,7b2,02APGN0010,E00010302,0,0,0,0,0,0,0,0
02BBGS,00BBGS0005,,7b1,02BBGS0005,E00018162,0,0,0,0,0,0,0,0
02BBGS,00BBGS0011,,7a3,02BBGS0011,E00018168,0,0,0,0,0,0,0,0
02BBGC,00BBGC0037,,7a3,02BBGC0037,E00017680,0,0,0,0,0,0,0,0
02APGN,00APGN0005,,7b2,02APGN0005,E00010297,0,0,0,0,0,0,0,0
02BBGN,00BBGN0025,,7a1,02BBGN0025,E00018037,0,0,0,0,0,0,0,0
02BBGN,00BBGN0026,,7a1,02BBGN0026,E00018038,0,0,0,0,0,0,0,0
02BBGN,00BBGN0022,,7a1,02BBGN0022,E00018034,0,0,0,0,0,0,0,0
02BBGN,00BBGN0028,,7a3,02BBGN0028,E00018040,0,0,0,0,0,0,0,0
02BBGR,00BBGR0020,,7a1,02BBGR0020,E00018136,0,0,0,0,0,0,0,0
02BBGR,00BBGR0021,,7b1,02BBGR0021,E00018137,0,0,0,0,0,0,0,0
02APGN,00APGN0023,,7b1,02APGN0023,E00010315,0,0,0,0,0,0,0,0
02BBGR,00BBGR0006,,7b2,02BBGR0006,E00018122,0,0,0,0,0,0,0,0
02BBGN,00BBGN0023,,7b1,02BBGN0023,E00018035,0,0,0,0,0,0,0,0
02BBGN,00BBGN0024,,7a3,02BBGN0024,E00018036,0,0,0,0,0,0,0,0
02BBGR,00BBGR0014,,7b1,02BBGR0014,E00018130,0,0,0,0,0,0,0,0
02BCGS,00BCGS0017,,4c3,02BCGS0017,E00018978,0,0,0,0,0,0,0,0
02BBGC,00BBGC0006,,7a3,02BBGC0006,E00017649,0,0,0,0,0,0,0,0
02BBGC,00BBGC0023,,7b1,02BBGC0023,E00017666,0,0,0,0,0,0,0,0
02BBGC,00BBGC0027,,7b2,02BBGC0027,E00017670,0,0,0,0,0,0,0,0
02BBGC,00BBGC0024,,7a1,02BBGC0024,E00017667,0,0,0,0,0,0,0,0
02BBGC,00BBGC0028,,7a1,02BBGC0028,E00017671,0,0,0,0,0,0,0,0
02BBGN,00BBGN0027,,7a1,02BBGN0027,E00018039,0,0,0,0,0,0,0,0
02AKGQ,00AKGQ0034,,7b2,02AKGQ0034,E00007107,0,0,0,0,0,0,0,0
02BBGC,00BBGC0022,,7b1,02BBGC0022,E00017665,0,0,0,0,0,0,0,0
02BBGM,00BBGM0029,,7b2,02BBGM0029,E00018009,0,0,0,0,0,0,0,0
02BBGC,00BBGC0007,,7b2,02BBGC0007,E00017650,0,0,0,0,0,0,0,0
02BBGC,00BBGC0002,,7b1,02BBGC0002,E00017645,0,0,0,0,0,0,0,0
02BBGM,00BBGM0003,,7a1,02BBGM0003,E00017983,0,0,0,0,0,0,0,0
02BBGM,00BBGM0026,,7b2,02BBGM0026,E00018006,0,0,0,0,0,0,0,0
02BBGM,00BBGM0028,,7a1,02BBGM0028,E00018008,0,0,0,0,0,0,0,0
02AKGQ,00AKGQ0025,,5a1,02AKGQ0025,E00007098,0,0,0,0,0,0,0,0
02BBGM,00BBGM0027,,7b1,02BBGM0027,E00018007,0,0,0,0,0,0,0,0
02BBGC,00BBGC0025,,7b2,02BBGC0025,E00017668,0,0,0,0,0,0,0,0
02BBGC,00BBGC0005,,7b2,02BBGC0005,E00017648,0,0,0,0,0,0,0,0
02BBGC,00BBGC0030,,7b2,02BBGC0030,E00017673,0,0,0,0,0,0,0,0
02BBGG,00BBGG0012,,7a3,02BBGG0012,E00017809,0,0,0,0,0,0,0,0
02BBGC,00BBGC0009,,7a3,02BBGC0009,E00017652,0,0,0,0,0,0,0,0
02BBGC,00BBGC0013,,7a3,02BBGC0013,E00017656,0,0,0,0,0,0,0,0
02BBGG,00BBGG0015,,7a3,02BBGG0015,E00017812,0,0,0,0,0,0,0,0
02BBGC,00BBGC0032,,7a3,02BBGC0032,E00017675,0,0,0,0,0,0,0,0
02BBGC,00BBGC0033,,7a3,02BBGC0033,E00017676,0,0,0,0,0,0,0,0
02BBGC,00BBGC0034,,7a3,02BBGC0034,E00017677,0,0,0,0,0,0,0,0
02BBGG,00BBGG0019,,7a3,02BBGG0019,E00017816,0,0,0,0,0,0,0,0
02BBGG,00BBGG0024,,7a3,02BBGG0024,E00017821,0,0,0,0,0,0,0,0
02BBGC,00BBGC0031,,7b2,02BBGC0031,E00017674,0,0,0,0,0,0,0,0
02BBGC,00BBGC0015,,7a3,02BBGC0015,E00017658,0,0,0,0,0,0,0,0
02APGC,00APGC0025,,7b1,02APGC0025,E00009930,0,0,0,0,0,0,0,0
02BBGC,00BBGC0035,,7a3,02BBGC0035,E00017678,0,0,0,0,0,0,0,0
02BBGC,00BBGC0011,,7a3,02BBGC0011,E00017654,0,0,0,0,0,0,0,0
02BBGG,00BBGG0021,,7a3,02BBGG0021,E00017818,0,0,0,0,0,0,0,0
02BBGG,00BBGG0026,,7a3,02BBGG0026,E00017823,0,0,0,0,0,0,0,0
02BBGG,00BBGG0020,,7b2,02BBGG0020,E00017817,0,0,0,0,0,0,0,0
02BBGG,00BBGG0023,,7a3,02BBGG0023,E00017820,0,0,0,0,0,0,0,0
02BBGG,00BBGG0014,,7a3,02BBGG0014,E00017811,0,0,0,0,0,0,0,0
02BBGG,00BBGG0025,,7a3,02BBGG0025,E00017822,0,0,0,0,0,0,0,0
02BBGG,00BBGG0018,,7a1,02BBGG0018,E00017815,0,0,0,0,0,0,0,0
02BBGG,00BBGG0004,,7a3,02BBGG0004,E00017801,0,0,0,0,0,0,0,0
02BBGC,00BBGC0004,,7a1,02BBGC0004,E00017647,0,0,0,0,0,0,0,0
02BBGG,00BBGG0011,,7a1,02BBGG0011,E00017808,0,0,0,0,0,0,0,0
02BBGG,00BBGG0013,,7a1,02BBGG0013,E00017810,0,0,0,0,0,0,0,0
02BBGG,00BBGG0001,,7a1,02BBGG0001,E00017798,0,0,0,0,0,0,0,0
02APGC,00APGC0003,,7b1,02APGC0003,E00009908,0,0,0,0,0,0,0,0
02APGC,00APGC0022,,7b1,02APGC0022,E00009927,0,0,0,0,0,0,0,0
02BBGG,00BBGG0016,,7a3,02BBGG0016,E00017813,0,0,0,0,0,0,0,0
02BBGC,00BBGC0001,,7a3,02BBGC0001,E00017644,0,0,0,0,0,0,0,0
02BBGC,00BBGC0021,,7a3,02BBGC0021,E00017664,0,0,0,0,0,0,0,0
02BBGG,00BBGG0032,,7a1,02BBGG0032,E00017829,0,0,0,0,0,0,0,0
02BBGG,00BBGG0002,,7b1,02BBGG0002,E00017799,0,0,0,0,0,0,0,0
02BBGG,00BBGG0033,,7a3,02BBGG0033,E00017830,0,0,0,0,0,0,0,0
02BBGG,00BBGG0030,,7a1,02BBGG0030,E00017827,0,0,0,0,0,0,0,0
02BBGC,00BBGC0029,,7a1,02BBGC0029,E00017672,0,0,0,0,0,0,0,0
02BBGC,00BBGC0003,,7a1,02BBGC0003,E00017646,0,0,0,0,0,0,0,0
02APGC,00APGC0023,,7b1,02APGC0023,E00009928,0,0,0,0,0,0,0,0
02BBGC,00BBGC0020,,7b1,02BBGC0020,E00017663,0,0,0,0,0,0,0,0
02AKGQ,00AKGQ0050,,7b2,02AKGQ0050,E00007123,0,0,0,0,0,0,0,0
02BBGG,00BBGG0005,,7a3,02BBGG0005,E00017802,0,0,0,0,0,0,0,0
02BBGG,00BBGG0028,,7b1,02BBGG0028,E00017825,0,0,0,0,0,0,0,0
02BBGG,00BBGG0009,,7a1,02BBGG0009,E00017806,0,0,0,0,0,0,0,0
02BBGG,00BBGG0008,,7b1,02BBGG0008,E00017805,0,0,0,0,0,0,0,0
02BBGG,00BBGG0017,,7a3,02BBGG0017,E00017814,0,0,0,0,0,0,0,0
02BBGG,00BBGG0010,,7b1,02BBGG0010,E00017807,0,0,0,0,0,0,0,0
02BBGG,00BBGG0003,,7a3,02BBGG0003,E00017800,0,0,0,0,0,0,0,0
02BBGG,00BBGG0007,,7a3,02BBGG0007,E00017804,0,0,0,0,0,0,0,0
02BBGW,00BBGW0008,,7a3,02BBGW0008,E00018269,0,0,0,0,0,0,0,0
02BBGN,00BBGN0017,,7a1,02BBGN0017,E00018029,0,0,0,0,0,0,0,0
02BBGW,00BBGW0006,,7a1,02BBGW0006,E00018267,0,0,0,0,0,0,0,0
02BBGG,00BBGG0031,,7a1,02BBGG0031,E00017828,0,0,0,0,0,0,0,0
02BBGG,00BBGG0006,,7a3,02BBGG0006,E00017803,0,0,0,0,0,0,0,0
02BBGW,00BBGW0003,,7b1,02BBGW0003,E00018264,0,0,0,0,0,0,0,0
02ABGD,00ABGD0031,,7b2,02ABGD0031,E00000263,0,0,0,0,0,0,0,0
02BBGW,00BBGW0014,,7a3,02BBGW0014,E00018275,0,0,0,0,0,0,0,0
02BBGW,00BBGW0031,,7a3,02BBGW0031,E00018292,0,0,0,0,0,0,0,0
02BBGN,00BBGN0006,,7a1,02BBGN0006,E00018018,0,0,0,0,0,0,0,0
02BBGN,00BBGN0009,,7a1,02BBGN0009,E00018021,0,0,0,0,0,0,0,0
02BBGN,00BBGN0011,,7a1,02BBGN0011,E00018023,0,0,0,0,0,0,0,0
02BBGN,00BBGN0004,,7a3,02BBGN0004,E00018016,0,0,0,0,0,0,0,0
02BBGN,00BBGN0021,,7b1,02BBGN0021,E00018033,0,0,0,0,0,0,0,0
02BBGN,00BBGN0007,,7a1,02BBGN0007,E00018019,0,0,0,0,0,0,0,0
02BBGN,00BBGN0018,,7a1,02BBGN0018,E00018030,0,0,0,0,0,0,0,0
02BBGN,00BBGN0019,,7a1,02BBGN0019,E00018031,0,0,0,0,0,0,0,0
02BHGG,00BHGG0037,,7b1,02BHGG0037,E00022113,0,0,0,0,0,0,0,0
02BBGN,00BBGN0012,,7a1,02BBGN0012,E00018024,0,0,0,0,0,0,0,0
02BBGN,00BBGN0014,,7a1,02BBGN0014,E00018026,0,0,0,0,0,0,0,0
02BBGU,00BBGU0040,,7b1,02BBGU0040,E00018257,0,0,0,0,0,0,0,0
02BBGN,00BBGN0016,,7a1,02BBGN0016,E00018028,0,0,0,0,0,0,0,0
02ABGD,00ABGD0032,,7b2,02ABGD0032,E00000264,0,0,0,0,0,0,0,0
02BBGM,00BBGM0019,,7a1,02BBGM0019,E00017999,0,0,0,0,0,0,0,0
02BBGM,00BBGM0024,,7a3,02BBGM0024,E00018004,0,0,0,0,0,0,0,0
02BBGM,00BBGM0018,,7a3,02BBGM0018,E00017998,0,0,0,0,0,0,0,0
02BBGM,00BBGM0002,,7a1,02BBGM0002,E00017982,0,0,0,0,0,0,0,0
02BBGL,00BBGL0013,,7b1,02BBGL0013,E00017951,0,0,0,0,0,0,0,0
02BBGM,00BBGM0021,,7a1,02BBGM0021,E00018001,0,0,0,0,0,0,0,0
02BBGM,00BBGM0020,,7a1,02BBGM0020,E00018000,0,0,0,0,0,0,0,0
02BHGC,00BHGC0032,,7b1,02BHGC0032,E00021972,0,0,0,0,0,0,0,0
02BBGM,00BBGM0022,,7a3,02BBGM0022,E00018002,0,0,0,0,0,0,0,0
02BBGM,00BBGM0025,,7a3,02BBGM0025,E00018005,0,0,0,0,0,0,0,0
02BBGM,00BBGM0010,,7a1,02BBGM0010,E00017990,0,0,0,0,0,0,0,0
02BBGM,00BBGM0013,,7a1,02BBGM0013,E00017993,0,0,0,0,0,0,0,0
02BBGM,00BBGM0023,,7a1,02BBGM0023,E00018003,0,0,0,0,0,0,0,0
02BBGN,00BBGN0001,,7b1,02BBGN0001,E00018013,0,0,0,0,0,0,0,0
02BBGH,00BBGH0017,,7a3,02BBGH0017,E00017847,0,0,0,0,0,0,0,0
02BBGH,00BBGH0019,,7a3,02BBGH0019,E00017849,0,0,0,0,0,0,0,0
02BHGG,00BHGG0035,,2a2,02BHGG0035,E00022111,0,0,0,0,0,0,0,0
02BBGM,00BBGM0016,,7a3,02BBGM0016,E00017996,0,0,0,0,0,0,0,0
02BBGM,00BBGM0015,,7a1,02BBGM0015,E00017995,0,0,0,0,0,0,0,0
02BBGL,00BBGL0009,,7b1,02BBGL0009,E00017947,0,0,0,0,0,0,0,0
02BBGM,00BBGM0014,,7a1,02BBGM0014,E00017994,0,0,0,0,0,0,0,0
02BBGM,00BBGM0017,,7a3,02BBGM0017,E00017997,0,0,0,0,0,0,0,0
02BBGL,00BBGL0011,,7b1,02BBGL0011,E00017949,0,0,0,0,0,0,0,0
02BBGN,00BBGN0002,,7a1,02BBGN0002,E00018014,0,0,0,0,0,0,0,0
02BBGN,00BBGN0005,,7a1,02BBGN0005,E00018017,0,0,0,0,0,0,0,0
02BHGS,00BHGS0038,,7b1,02BHGS0038,E00022484,0,0,0,0,0,0,0,0
02BBGN,00BBGN0030,,7a1,02BBGN0030,E00018042,0,0,0,0,0,0,0,0
02BBGN,00BBGN0031,,7a1,02BBGN0031,E00018043,0,0,0,0,0,0,0,0
02BBGL,00BBGL0014,,7b2,02BBGL0014,E00017952,0,0,0,0,0,0,0,0
02BBGL,00BBGL0012,,7a3,02BBGL0012,E00017950,0,0,0,0,0,0,0,0
02BBGM,00BBGM0032,,7a3,02BBGM0032,E00018012,0,0,0,0,0,0,0,0
02BBGM,00BBGM0001,,7b1,02BBGM0001,E00017981,0,0,0,0,0,0,0,0
02BBGJ,00BBGJ0017,,7b2,02BBGJ0017,E00017874,0,0,0,0,0,0,0,0
02BBGM,00BBGM0011,,7a1,02BBGM0011,E00017991,0,0,0,0,0,0,0,0
02BBGM,00BBGM0009,,7a1,02BBGM0009,E00017989,0,0,0,0,0,0,0,0
02BBGU,00BBGU0039,,7b2,02BBGU0039,E00018256,0,0,0,0,0,0,0,0
02BBGM,00BBGM0006,,7a1,02BBGM0006,E00017986,0,0,0,0,0,0,0,0
02BBGM,00BBGM0007,,7a1,02BBGM0007,E00017987,0,0,0,0,0,0,0,0
02BBGM,00BBGM0031,,7a3,02BBGM0031,E00018011,0,0,0,0,0,0,0,0
02BBGH,00BBGH0022,,7a1,02BBGH0022,E00017852,0,0,0,0,0,0,0,0
02BBGM,00BBGM0004,,7a1,02BBGM0004,E00017984,0,0,0,0,0,0,0,0
02BBGM,00BBGM0005,,7a3,02BBGM0005,E00017985,0,0,0,0,0,0,0,0
02BBGM,00BBGM0008,,7a1,02BBGM0008,E00017988,0,0,0,0,0,0,0,0
02BBGM,00BBGM0012,,7a1,02BBGM0012,E00017992,0,0,0,0,0,0,0,0
02BBGQ,00BBGQ0026,,7a3,02BBGQ0026,E00018108,0,0,0,0,0,0,0,0
02BBGH,00BBGH0016,,7b1,02BBGH0016,E00017846,0,0,0,0,0,0,0,0
02BBGQ,00BBGQ0027,,7a1,02BBGQ0027,E00018109,0,0,0,0,0,0,0,0
02BBGM,00BBGM0030,,7a3,02BBGM0030,E00018010,0,0,0,0,0,0,0,0
02BHGG,00BHGG0038,,7a3,02BHGG0038,E00022114,0,0,0,0,0,0,0,0
02BBGH,00BBGH0023,,7a1,02BBGH0023,E00017853,0,0,0,0,0,0,0,0
02BBGH,00BBGH0021,,7a1,02BBGH0021,E00017851,0,0,0,0,0,0,0,0
02BBGQ,00BBGQ0005,,7a1,02BBGQ0005,E00018087,0,0,0,0,0,0,0,0
02BBGH,00BBGH0010,,7a1,02BBGH0010,E00017840,0,0,0,0,0,0,0,0
02BBGH,00BBGH0013,,7a3,02BBGH0013,E00017843,0,0,0,0,0,0,0,0
02BBGQ,00BBGQ0025,,7a3,02BBGQ0025,E00018107,0,0,0,0,0,0,0,0
02BBGH,00BBGH0008,,7a1,02BBGH0008,E00017838,0,0,0,0,0,0,0,0
02BBGQ,00BBGQ0004,,7a1,02BBGQ0004,E00018086,0,0,0,0,0,0,0,0
02BBGQ,00BBGQ0029,,7a1,02BBGQ0029,E00018111,0,0,0,0,0,0,0,0
02BHGG,00BHGG0010,,7b1,02BHGG0010,E00022086,0,0,0,0,0,0,0,0
02BBGH,00BBGH0009,,7a3,02BBGH0009,E00017839,0,0,0,0,0,0,0,0
02BBGG,00BBGG0029,,7a1,02BBGG0029,E00017826,0,0,0,0,0,0,0,0
02BBGH,00BBGH0014,,7a1,02BBGH0014,E00017844,0,0,0,0,0,0,0,0
02BBGH,00BBGH0015,,7a3,02BBGH0015,E00017845,0,0,0,0,0,0,0,0
02BHGM,00BHGM0016,,7b2,02BHGM0016,E00022283,0,0,0,0,0,0,0,0
02BBGH,00BBGH0018,,7a1,02BBGH0018,E00017848,0,0,0,0,0,0,0,0
02BBGH,00BBGH0020,,7a1,02BBGH0020,E00017850,0,0,0,0,0,0,0,0
02BHGG,00BHGG0015,,7a3,02BHGG0015,E00022091,0,0,0,0,0,0,0,0
02BBGW,00BBGW0002,,7a3,02BBGW0002,E00018263,0,0,0,0,0,0,0,0
02BBGW,00BBGW0024,,7a1,02BBGW0024,E00018285,0,0,0,0,0,0,0,0
02BBGW,00BBGW0026,,7a3,02BBGW0026,E00018287,0,0,0,0,0,0,0,0
02BBGH,00BBGH0011,,7a1,02BBGH0011,E00017841,0,0,0,0,0,0,0,0
02BBGW,00BBGW0029,,7a1,02BBGW0029,E00018290,0,0,0,0,0,0,0,0
02BBGQ,00BBGQ0034,,7a1,02BBGQ0034,E00018116,0,0,0,0,0,0,0,0
02BBGQ,00BBGQ0003,,7a1,02BBGQ0003,E00018085,0,0,0,0,0,0,0,0
02BBGQ,00BBGQ0033,,7a3,02BBGQ0033,E00018115,0,0,0,0,0,0,0,0
