OA_2001_old,OA_2001,IN500Cent,OUT500Cent,IN750Cent,OUT750Cent,IN1000Cent,OUT1000Cent
00BFGU0023,E00021093,0,0,0,0,0,0
00AHGW0010,E00005528,0,0,0,0,0,0
00BFGU0029,E00021099,0,0,0,0,0,0
00BFGU0002,E00021072,0,0,0,0,0,0
00AHGM0024,E00005210,0,0,0,0,0,0
00BFGU0003,E00021073,0,0,0,0,0,0
00BFGU0024,E00021094,0,0,0,0,0,0
00AHHD0019,E00005879,0,0,0,0,0,0
00AHGH0004,E00005009,0,0,0,0,0,0
00AHGH0017,E00005022,0,0,0,0,0,0
00AHGH0008,E00005013,0,0,0,0,0,0
00AHGH0007,E00005012,0,0,0,0,0,0
00AHGH0046,E00005051,0,0,0,0,0,0
00AHGH0009,E00005014,0,0,0,0,0,0
00BFGC0012,E00020542,0,0,0,0,0,0
00BFGC0015,E00020545,0,0,0,0,0,0
00AHHC0016,E00005827,0,0,0,0,0,0
00AHHC0002,E00005813,0,0,0,0,0,0
00AHHC0010,E00005821,0,0,0,0,0,0
00AHHC0047,E00005858,0,0,0,0,0,0
00AHGM0023,E00005209,0,0,0,0,0,0
00AHGM0018,E00005204,0,0,0,0,0,0
00AHHC0041,E00005852,0,0,0,0,0,0
00AHGM0027,E00005213,0,0,0,0,0,0
00AHHC0001,E00005812,0,0,0,0,0,0
00AHHC0044,E00005855,0,0,0,0,0,0
00AHGM0020,E00005206,0,0,0,0,0,0
00AHGM0021,E00005207,0,0,0,0,0,0
00AHGM0005,E00005191,0,0,0,0,0,0
00BFGC0008,E00020538,0,0,0,0,0,0
00AHGH0019,E00005024,0,0,0,0,0,0
00BFGC0005,E00020535,0,0,0,0,0,0
00AHGH0034,E00005039,0,0,0,0,0,0
00AHHD0013,E00005873,0,0,0,0,0,0
00AHGH0038,E00005043,0,0,0,0,0,0
00AHGH0024,E00005029,0,0,0,0,0,0
00AHGH0035,E00005040,0,0,0,0,0,0
00BFGC0010,E00020540,0,0,0,0,0,0
00AHHC0048,E00005859,0,0,0,0,0,0
00AHGH0032,E00005037,0,0,0,0,0,0
00AHHC0042,E00005853,0,0,0,0,0,0
00AHHD0011,E00005871,0,0,0,0,0,0
00AHHC0045,E00005856,0,0,0,0,0,0
00AHHC0038,E00005849,0,0,0,0,0,0
00AHGH0021,E00005026,0,0,0,0,0,0
00AHGH0005,E00005010,0,0,0,0,0,0
00AHGM0016,E00005202,0,0,0,0,0,0
00AHHC0039,E00005850,0,0,0,0,0,0
00AHGM0058,E00005244,0,0,0,0,0,0
00AHHC0040,E00005851,0,0,0,0,0,0
00AHHC0043,E00005854,0,0,0,0,0,0
00AHHC0046,E00005857,0,0,0,0,0,0
00AHGM0022,E00005208,0,0,0,0,0,0
00AHGM0015,E00005201,0,0,0,0,0,0
00AHGM0057,E00005243,0,0,0,0,0,0
00AHGH0023,E00005028,0,0,0,0,0,0
00AHGH0006,E00005011,0,0,0,0,0,0
00AHGH0030,E00005035,0,0,0,0,0,0
00AHGH0027,E00005032,0,0,0,0,0,0
00AHGH0031,E00005036,0,0,0,0,0,0
00AHGH0033,E00005038,0,0,0,0,0,0
00AHGH0029,E00005034,0,0,0,0,0,0
00AHGH0026,E00005031,0,0,0,0,0,0
00AHGH0028,E00005033,0,0,0,0,0,0
00AHGM0040,E00005226,0,0,0,0,0,0
00AHGH0041,E00005046,0,0,0,0,0,0
00AHGH0022,E00005027,0,0,0,0,0,0
00AHGH0043,E00005048,0,0,0,0,0,0
00AHGH0003,E00005008,0,0,0,0,0,0
00AHGH0044,E00005049,0,0,0,0,0,0
00AHGH0036,E00005041,0,0,0,0,0,0
00AHGH0020,E00005025,0,0,0,0,0,0
00AHHD0015,E00005875,0,0,0,0,0,0
00AHHD0012,E00005872,0,0,0,0,0,0
00AHHD0048,E00005908,0,0,0,0,0,0
00AHHD0017,E00005877,0,0,0,0,0,0
00AHHD0018,E00005878,0,0,0,0,0,0
00AHHD0047,E00005907,0,0,0,0,0,0
00AHHD0006,E00005866,0,0,0,0,0,0
00AHHD0045,E00005905,0,0,0,0,0,0
00AHHD0009,E00005869,0,0,0,0,0,0
00AHHD0014,E00005874,0,0,0,0,0,0
00AYGW0014,E00016079,0,0,0,0,0,1
00AHHD0010,E00005870,0,0,0,0,0,0
00AHHD0016,E00005876,0,0,0,0,0,0
00AHHD0043,E00005903,0,0,0,0,0,0
00AHHD0044,E00005904,0,0,0,0,0,0
00AHGH0002,E00005007,0,0,0,0,0,0
00AHGH0025,E00005030,0,0,0,0,0,0
00AHGH0015,E00005020,0,0,0,0,0,0
00AHGH0045,E00005050,0,0,0,0,0,0
00AHGH0011,E00005016,0,0,0,0,0,0
00AHGW0013,E00005531,0,0,0,0,0,0
00AHGW0054,E00005572,0,0,0,0,0,0
00AHGW0048,E00005566,0,0,0,0,0,0
00AHGW0051,E00005569,0,0,0,0,0,0
00AHGW0052,E00005570,0,0,0,0,0,0
00AHGW0040,E00005558,0,0,0,0,0,0
00AHGH0014,E00005019,0,0,0,0,0,0
00AHGW0006,E00005524,0,0,0,0,0,0
00AHGW0009,E00005527,0,0,0,0,0,0
00AHGW0011,E00005529,0,0,0,0,0,0
00AHGW0012,E00005530,0,0,0,0,0,0
00AHGW0053,E00005571,0,0,0,0,0,0
00AHHD0042,E00005902,0,0,0,0,0,0
00BAGM0028,E00017440,0,0,0,0,0,0
00BAGM0003,E00017415,0,0,0,0,0,0
00BAGM0010,E00017422,0,0,0,0,0,0
00BAGM0029,E00017441,0,0,0,0,0,0
00BAGM0022,E00017434,0,0,0,0,0,0
00BAGM0004,E00017416,0,0,0,0,0,0
00AHGW0050,E00005568,0,0,0,0,0,0
00AHGW0034,E00005552,0,0,0,0,0,0
00AHGW0004,E00005522,0,0,0,0,0,0
00AHGW0046,E00005564,0,0,0,0,0,0
00BAGR0015,E00017556,0,0,0,0,0,0
00BAGH0021,E00017315,0,0,0,0,0,0
00BAGR0019,E00017560,0,0,0,0,0,0
00BAGR0022,E00017563,0,0,0,0,0,0
00BAGH0019,E00017313,0,0,0,0,0,0
00BAGR0012,E00017553,0,0,0,0,0,0
00BAGR0013,E00017554,0,0,0,0,0,0
00AHGW0043,E00005561,0,0,0,0,0,0
00BAGR0025,E00017566,0,0,0,0,0,0
00BAGR0023,E00017564,0,0,0,0,0,0
00BAGH0022,E00017316,0,0,0,0,0,0
00BAGH0023,E00017317,0,0,0,0,0,0
00BAGR0018,E00017559,0,0,0,0,0,0
00BAFY0008,E00017015,0,0,0,0,0,0
00BAGR0016,E00017557,0,0,0,0,0,0
00BAGR0010,E00017551,0,0,0,0,0,0
00BAGR0009,E00017550,0,0,0,0,0,0
00BAGM0031,E00017443,0,0,0,0,0,0
00BAGB0012,E00017113,0,0,0,0,0,0
00BAGR0017,E00017558,0,0,0,0,0,0
00BAGR0004,E00017545,0,0,0,0,0,0
00BAGM0026,E00017438,0,0,0,0,0,0
00BAGM0019,E00017431,0,0,0,0,0,0
00BAFY0027,E00017034,0,0,0,0,0,0
00BAGH0020,E00017314,0,0,0,0,0,0
00BAGR0028,E00017569,0,0,0,0,0,0
00BAGR0006,E00017547,0,0,0,0,0,0
00BAGR0027,E00017568,0,0,0,0,0,0
00BAGR0030,E00017571,0,0,0,0,0,0
00BAGR0005,E00017546,0,0,0,0,0,0
00BAGR0007,E00017548,0,0,0,0,0,0
00BAFY0014,E00017021,0,0,0,0,0,0
00BAGR0002,E00017543,0,0,0,0,0,0
00BAGR0003,E00017544,0,0,0,0,0,0
00BAFY0006,E00017013,0,0,0,0,0,0
00BAFY0004,E00017011,0,0,0,0,0,0
00BAFY0028,E00017035,0,0,0,0,0,0
00BAFY0002,E00017009,0,0,0,0,0,0
00BAFY0007,E00017014,0,0,0,0,0,0
00BAFY0003,E00017010,0,0,0,0,0,0
00BAFY0005,E00017012,0,0,0,0,0,0
00BAFY0021,E00017028,0,0,0,0,0,0
00BAFY0001,E00017008,0,0,0,0,0,0
00BAFY0025,E00017032,0,0,0,0,0,0
00BAGE0013,E00017208,0,0,0,0,0,0
00BAFY0018,E00017025,0,0,0,0,0,0
00BAFY0019,E00017026,0,0,0,0,0,0
00BAFY0015,E00017022,0,0,0,0,0,0
00BAFY0023,E00017030,0,0,0,0,0,0
00BAFY0016,E00017023,0,0,0,0,0,0
00BAGM0020,E00017432,0,0,0,0,0,0
00BAFY0020,E00017027,0,0,0,0,0,0
00BAFY0024,E00017031,0,0,0,0,0,0
00BAFY0017,E00017024,0,0,0,0,0,0
00BAGM0027,E00017439,0,0,0,0,0,0
00BAGM0025,E00017437,0,0,0,0,0,0
00BAGR0026,E00017567,0,0,0,0,0,0
00BAGR0029,E00017570,0,0,0,0,0,0
00BAGM0024,E00017436,0,0,0,0,0,0
00BAGB0006,E00017107,0,0,0,0,0,0
00BAGB0004,E00017105,0,0,0,0,0,0
00BAGB0005,E00017106,0,0,0,0,0,0
00BAGB0007,E00017108,0,0,0,0,0,0
00BAGB0009,E00017110,0,0,0,0,0,0
00BAGB0003,E00017104,0,0,0,0,0,0
00BAGB0013,E00017114,0,0,0,0,0,0
00BAGB0014,E00017115,0,0,0,0,0,0
00BAGM0023,E00017435,0,0,0,0,0,0
00BAGM0015,E00017427,0,0,0,0,0,0
00BAGM0012,E00017424,0,0,0,0,0,0
00BAGM0014,E00017426,0,0,0,0,0,0
00BAGM0008,E00017420,0,0,0,0,0,0
00BAGM0018,E00017430,0,0,0,0,0,0
00BAGM0017,E00017429,0,0,0,0,0,0
00BAGM0007,E00017419,0,0,0,0,0,0
00BAGM0005,E00017417,0,0,0,0,0,0
00BAGM0009,E00017421,0,0,0,0,0,0
00BAGM0016,E00017428,0,0,0,0,0,0
00BAGE0017,E00017212,0,0,0,0,0,0
00BAGM0006,E00017418,0,0,0,0,0,0
00BAGB0032,E00017133,0,0,0,0,0,0
00BAGE0016,E00017211,0,0,0,0,0,0
00BAFY0013,E00017020,0,0,0,0,0,0
00BAFY0012,E00017019,0,0,0,0,0,0
00BAFY0009,E00017016,0,0,0,0,0,0
00BAFY0010,E00017017,0,0,0,0,0,0
00BAGB0015,E00017116,0,0,0,0,0,0
00BAGB0011,E00017112,0,0,0,0,0,0
00BAFY0011,E00017018,0,0,0,0,0,0
00BAGJ0029,E00017350,0,0,0,0,0,0
00BAGB0028,E00017129,0,0,0,0,0,0
00BAGB0008,E00017109,0,0,0,0,0,0
00BAGB0010,E00017111,0,0,0,0,0,0
00BAGJ0023,E00017344,0,0,0,0,0,0
00BAGJ0028,E00017349,0,0,0,0,0,0
00BAGB0034,E00017135,0,0,0,0,0,0
00BAGJ0030,E00017351,0,0,0,0,0,0
00BAGJ0008,E00017329,0,0,0,0,0,0
00BAGJ0027,E00017348,0,0,0,0,0,0
00BAGJ0009,E00017330,0,0,0,0,0,0
00BAGB0029,E00017130,0,0,0,0,0,0
00BAGB0033,E00017134,0,0,0,0,0,0
00BAGE0014,E00017209,0,0,0,0,0,0
00BAGB0031,E00017132,0,0,0,0,0,0
00BAGJ0024,E00017345,0,0,0,0,0,0
00BAGJ0025,E00017346,0,0,0,0,0,0
00BAGL0022,E00017403,0,0,0,0,0,0
00BAGL0030,E00017411,0,0,0,0,0,0
00BDFW0010,E00019086,0,0,0,0,0,0
00BAFY0026,E00017033,0,0,0,0,0,0
00BAFY0022,E00017029,0,0,0,0,0,0
00BDFW0018,E00019094,0,0,0,0,0,0
00BAGJ0015,E00017336,0,0,0,0,0,0
00BAGJ0014,E00017335,0,0,0,0,0,0
00BAGJ0016,E00017337,0,0,0,0,0,0
00BAGE0015,E00017210,0,0,0,0,0,0
00BAGJ0004,E00017325,0,0,0,0,0,0
00BAGB0030,E00017131,0,0,0,0,0,0
00BAGN0011,E00017457,0,0,0,0,0,0
00BAGJ0010,E00017331,0,0,0,0,0,0
00BAGA0017,E00017084,0,0,0,0,0,0
00BAGN0009,E00017455,0,0,0,0,0,0
00BAGL0031,E00017412,0,0,0,0,0,0
00BAGF0030,E00017261,0,0,0,0,0,0
00BAGN0003,E00017449,0,0,0,0,0,0
00BAGN0012,E00017458,0,0,0,0,0,0
00BAGL0005,E00017386,0,0,0,0,0,0
00BAGL0027,E00017408,0,0,0,0,0,0
00BFGU0010,E00021080,0,0,0,0,0,0
00BAGN0008,E00017454,0,0,0,0,0,0
00BAGN0006,E00017452,0,0,0,0,0,0
00BAGN0005,E00017451,0,0,0,0,0,0
00BAGJ0020,E00017341,0,0,0,0,0,0
00BAGN0010,E00017456,0,0,0,0,0,0
00BAGL0003,E00017384,0,0,0,0,0,0
00BAGL0028,E00017409,0,0,0,0,0,0
00BAGL0029,E00017410,0,0,0,0,0,0
00BAGJ0022,E00017343,0,0,0,0,0,0
00BAGJ0007,E00017328,0,0,0,0,0,0
00BAGJ0026,E00017347,0,0,0,0,0,0
00BAGJ0019,E00017340,0,0,0,0,0,0
00BAFX0028,E00016999,0,0,0,0,0,0
00BAGN0002,E00017448,0,0,0,0,0,0
00BAGN0004,E00017450,0,0,0,0,0,0
00BAGN0030,E00017476,0,0,0,0,0,0
00BAGL0018,E00017399,0,0,0,0,0,0
00BAGN0007,E00017453,0,0,0,0,0,0
00BAGN0031,E00017477,0,0,0,0,0,0
00BAGN0028,E00017474,0,0,0,0,0,0
00BAGN0029,E00017475,0,0,0,0,0,0
00BAGL0024,E00017405,0,0,0,0,0,0
00BAGL0020,E00017401,0,0,0,0,0,0
00BAGJ0012,E00017333,0,0,0,0,0,0
00BAGJ0003,E00017324,0,0,0,0,0,0
00BAGN0027,E00017473,0,0,0,0,0,0
00BAGJ0013,E00017334,0,0,0,0,0,0
00BAGJ0017,E00017338,0,0,0,0,0,0
00BAGJ0018,E00017339,0,0,0,0,0,0
00BAGL0014,E00017395,0,0,0,0,0,0
00BAGL0013,E00017394,0,0,0,0,0,0
00BAGL0001,E00017382,0,0,0,0,0,0
00BAGL0015,E00017396,0,0,0,0,0,0
00BAGL0021,E00017402,0,0,0,0,0,0
00BAGL0017,E00017398,0,0,0,0,0,0
00BAGL0026,E00017407,0,0,0,0,0,0
00BAGL0002,E00017383,0,0,0,0,0,0
00BAGL0019,E00017400,0,0,0,0,0,0
00BAGL0025,E00017406,0,0,0,0,0,0
00BAGL0023,E00017404,0,0,0,0,0,0
00BAGA0032,E00017099,0,0,0,0,0,0
00BAGA0028,E00017095,0,0,0,0,0,0
00BAGL0012,E00017393,0,0,0,0,0,0
00BAGL0016,E00017397,0,0,0,0,0,0
00BAGF0033,E00017264,0,0,0,0,0,0
00BAGA0005,E00017072,0,0,0,0,0,0
00BAGF0026,E00017257,0,0,0,0,0,0
00BAGA0003,E00017070,0,0,0,0,0,0
00BAGA0014,E00017081,0,0,0,0,0,0
00AMGK0017,E00008880,0,1,0,1,0,1
00BAGA0027,E00017094,0,0,0,0,0,0
00BAGA0006,E00017073,0,0,0,0,0,0
00AMGJ0028,E00008855,0,0,0,1,0,1
00BAGA0022,E00017089,0,0,0,0,0,0
00BAGJ0005,E00017326,0,0,0,0,0,0
00BAGJ0006,E00017327,0,0,0,0,0,0
00BAGF0001,E00017232,0,0,0,0,0,0
00BAGJ0002,E00017323,0,0,0,0,0,0
00BAGJ0001,E00017322,0,0,0,0,0,0
00BAFX0030,E00017001,0,0,0,0,0,0
00BAGJ0011,E00017332,0,0,0,0,0,0
00BAFX0031,E00017002,0,0,0,0,0,0
00BAFX0014,E00016985,0,0,0,0,0,0
00BAFX0029,E00017000,0,0,0,0,0,0
00BAFX0018,E00016989,0,0,0,0,0,0
00BAFX0024,E00016995,0,0,0,0,0,0
00BAFX0023,E00016994,0,0,0,0,0,0
00BAFX0026,E00016997,0,0,0,0,0,0
00BAFX0022,E00016993,0,0,0,0,0,0
00AWGP0032,E00014612,0,0,0,0,0,0
00BAGA0007,E00017074,0,0,0,0,0,0
00BEGD0021,E00019742,0,0,0,0,0,0
00BAGA0019,E00017086,0,0,0,0,0,0
00BAGF0027,E00017258,0,0,0,0,0,0
00BAGA0004,E00017071,0,0,0,0,0,0
00BAGA0009,E00017076,0,0,0,0,0,0
00BAGF0005,E00017236,0,0,0,0,0,0
00BAGA0002,E00017069,0,0,0,0,0,0
00BAGA0012,E00017079,0,0,0,0,0,0
00BAGA0001,E00017068,0,0,0,0,0,0
00BAGF0029,E00017260,0,0,0,0,0,0
00BAGF0025,E00017256,0,0,0,0,0,0
00BAGF0028,E00017259,0,0,0,0,0,0
00BAGA0016,E00017083,0,0,0,0,0,0
00BAGA0011,E00017078,0,0,0,0,0,0
00BAGA0010,E00017077,0,0,0,0,0,0
00BAGF0002,E00017233,0,0,0,0,0,0
00BAGF0020,E00017251,0,0,0,0,0,0
00BAGF0007,E00017238,0,0,0,0,0,0
00BAGF0008,E00017239,0,0,0,0,0,0
00BAGF0021,E00017252,0,0,0,0,0,0
00ANGF0025,E00009447,0,0,0,0,0,0
00BAGF0017,E00017248,0,0,0,0,0,0
00BAGF0003,E00017234,0,0,0,0,0,0
00BAGF0024,E00017255,0,0,0,0,0,0
00BAGF0013,E00017244,0,0,0,0,0,0
00BAGF0006,E00017237,0,0,0,0,0,0
00BAGF0015,E00017246,0,0,0,0,0,0
00BAGF0014,E00017245,0,0,0,0,0,0
00BAGF0016,E00017247,0,0,0,0,0,0
00BAGE0010,E00017205,0,0,0,0,0,0
00BAGQ0009,E00017520,0,0,0,0,0,0
00BAGQ0011,E00017522,0,0,0,0,0,0
00BAGM0034,E00017446,0,0,0,0,0,0
00BAGM0002,E00017414,0,0,0,0,0,0
00BAGB0019,E00017120,0,0,0,0,0,0
00ANGJ0024,E00009561,0,0,0,0,0,0
00BAGB0025,E00017126,0,0,0,0,0,0
00BAGE0011,E00017206,0,0,0,0,0,0
00BAGB0002,E00017103,0,0,0,0,0,0
00BAGB0027,E00017128,0,0,0,0,0,0
00BAFZ0031,E00017066,0,0,0,0,0,0
00BAGP0012,E00017489,0,0,0,0,0,0
00AWGE0008,E00014265,0,0,0,0,0,0
00BAGB0018,E00017119,0,0,0,0,0,0
00BAGE0009,E00017204,0,0,0,0,0,0
00BAGB0022,E00017123,0,0,0,0,0,0
00BAGE0012,E00017207,0,0,0,0,0,0
00BAGB0001,E00017102,0,0,0,0,0,0
00BAGQ0026,E00017537,0,0,0,0,0,0
00BAGQ0004,E00017515,0,0,0,0,0,0
00BJGL0001,E00023001,0,0,0,0,0,0
00BAGQ0006,E00017517,0,0,0,0,0,0
00BAGQ0008,E00017519,0,0,0,0,0,0
00BAGE0034,E00017229,0,0,0,0,0,0
00BAGQ0025,E00017536,0,0,0,0,0,0
00BAGQ0007,E00017518,0,0,0,0,0,0
00BAGQ0005,E00017516,0,0,0,0,0,0
00BJGA0003,E00022534,0,0,0,0,0,0
00BAGQ0029,E00017540,0,0,0,0,0,0
00BAGE0033,E00017228,0,0,0,0,0,0
00BAGE0003,E00017198,0,0,0,0,0,0
00BAGE0002,E00017197,0,0,0,0,0,0
00BAGE0032,E00017227,0,0,0,0,0,0
00ANGJ0032,E00009569,0,0,0,0,0,0
00BAGE0035,E00017230,0,0,0,0,0,0
00BAGE0006,E00017201,0,0,0,0,0,0
00BAGB0017,E00017118,0,0,0,0,0,0
00BAGB0021,E00017122,0,0,0,0,0,0
00BAGB0020,E00017121,0,0,0,0,0,0
00BAGQ0024,E00017535,0,0,0,0,0,0
00BAGQ0003,E00017514,0,0,0,0,0,0
00BAGQ0030,E00017541,0,0,0,0,0,0
00BAGQ0028,E00017539,0,0,0,0,0,0
00BAGE0028,E00017223,0,0,0,0,0,0
00BAGQ0027,E00017538,0,0,0,0,0,0
00BAGQ0023,E00017534,0,0,0,0,0,0
00BAGE0023,E00017218,0,0,0,0,0,0
00ANGJ0023,E00009560,0,0,0,0,0,0
00BAGE0020,E00017215,0,0,0,0,0,0
00BAGE0025,E00017220,0,0,0,0,0,0
00BAGE0001,E00017196,0,0,0,0,0,0
00BAGQ0020,E00017531,0,0,0,0,0,0
00BAGQ0016,E00017527,0,0,0,0,0,0
00BAGQ0018,E00017529,0,0,0,0,0,0
00BAGQ0014,E00017525,0,0,0,0,0,0
00BAGB0026,E00017127,0,0,0,0,0,0
00BJGA0024,E00022555,0,0,0,0,0,0
00BAGQ0015,E00017526,0,0,0,0,0,0
00BAGQ0022,E00017533,0,0,0,0,0,0
00BAFX0033,E00017004,0,0,0,0,0,0
00BAGQ0021,E00017532,0,0,0,0,0,0
00BAGB0023,E00017124,0,0,0,0,0,0
00BAGQ0019,E00017530,0,0,0,0,0,0
00BAGS0008,E00017579,0,0,0,0,0,0
00BAFX0020,E00016991,0,0,0,0,0,0
00ANGE0019,E00009403,0,0,0,0,0,0
00BAFX0010,E00016981,0,0,0,0,0,0
00BAFX0013,E00016984,0,0,0,0,0,0
00BAFX0019,E00016990,0,0,0,0,0,0
00BAFZ0007,E00017042,0,0,0,0,0,0
00BAFX0017,E00016988,0,0,0,0,0,0
00BAGP0010,E00017487,0,0,0,0,0,0
00BAFX0009,E00016980,0,0,0,0,0,0
00BAFX0011,E00016982,0,0,0,0,0,0
00BAFX0006,E00016977,0,0,0,0,0,0
00BAGP0016,E00017493,0,0,0,0,0,0
00BAFX0004,E00016975,0,0,0,0,0,0
00BAFX0016,E00016987,0,0,0,0,0,0
00BAFZ0025,E00017060,0,0,0,0,0,0
00BAFZ0008,E00017043,0,0,0,0,0,0
00BAFZ0006,E00017041,0,0,0,0,0,0
00BAFZ0032,E00017067,0,0,0,0,0,0
00BAGE0019,E00017214,0,0,0,0,0,0
00BAGE0021,E00017216,0,0,0,0,0,0
00BAFX0005,E00016976,0,0,0,0,0,0
00BAGP0018,E00017495,0,0,0,0,0,0
00BAGS0017,E00017588,0,0,0,0,0,0
00BAGP0002,E00017479,0,0,0,0,0,0
00BAGS0011,E00017582,0,0,0,0,0,0
00BAGS0003,E00017574,0,0,0,0,0,0
00BAGS0014,E00017585,0,0,0,0,0,0
00BAGS0031,E00017602,0,0,0,0,0,0
00BAGS0005,E00017576,0,0,0,0,0,0
00BJGA0033,E00022564,0,0,0,0,0,0
00BAGS0009,E00017580,0,0,0,0,0,0
00BAGS0001,E00017572,0,0,0,0,0,0
00BAFX0035,E00017006,0,0,0,0,0,0
00BAGP0020,E00017497,0,0,0,0,0,0
00BAFX0007,E00016978,0,0,0,0,0,0
00BAGP0011,E00017488,0,0,0,0,0,0
00BAGP0004,E00017481,0,0,0,0,0,0
00BAGP0017,E00017494,0,0,0,0,0,0
00BAGP0015,E00017492,0,0,0,0,0,0
00BAGP0008,E00017485,0,0,0,0,0,0
00BAFX0002,E00016973,0,0,0,0,0,0
00BAGP0019,E00017496,0,0,0,0,0,0
00BAFX0003,E00016974,0,0,0,0,0,0
00BAFZ0027,E00017062,0,0,0,0,0,0
00BAFX0036,E00017007,0,0,0,0,0,0
00BAGP0014,E00017491,0,0,0,0,0,0
00BAGP0007,E00017484,0,0,0,0,0,0
00BAGP0021,E00017498,0,0,0,0,0,0
00BAGS0015,E00017586,0,0,0,0,0,0
00BAGP0034,E00017511,0,0,0,0,0,0
00BAGP0024,E00017501,0,0,0,0,0,0
00BAGP0027,E00017504,0,0,0,0,0,0
00BAGP0029,E00017506,0,0,0,0,0,0
00BAGS0018,E00017589,0,0,0,0,0,0
00BAGP0028,E00017505,0,0,0,0,0,0
00BAGS0019,E00017590,0,0,0,0,0,0
00BAGP0001,E00017478,0,0,0,0,0,0
00BAGS0007,E00017578,0,0,0,0,0,0
00BJGR0015,E00023248,0,0,0,0,0,0
00BAGP0009,E00017486,0,0,0,0,0,0
00BAGP0030,E00017507,0,0,0,0,0,0
00BAFZ0018,E00017053,0,0,0,0,0,0
00BAGP0022,E00017499,0,0,0,0,0,0
00BAGP0026,E00017503,0,0,0,0,0,0
00BAGS0002,E00017573,0,0,0,0,0,0
00BAGP0032,E00017509,0,0,0,0,0,0
00BAGP0033,E00017510,0,0,0,0,0,0
00BAGP0023,E00017500,0,0,0,0,0,0
00BAFZ0021,E00017056,0,0,0,0,0,0
00BAFZ0022,E00017057,0,0,0,0,0,0
00ANGC0044,E00009358,0,0,0,0,0,0
00BAFX0012,E00016983,0,0,0,0,0,0
00BAFZ0002,E00017037,0,0,0,0,0,0
00BAFZ0017,E00017052,0,0,0,0,0,0
00BAFZ0004,E00017039,0,0,0,0,0,0
00BAFZ0016,E00017051,0,0,0,0,0,0
00BAFZ0020,E00017055,0,0,0,0,0,0
00BAFZ0015,E00017050,0,0,0,0,0,0
00BAFZ0013,E00017048,0,0,0,0,0,0
00BAFZ0005,E00017040,0,0,0,0,0,0
00BAFZ0028,E00017063,0,0,0,0,0,0
00BAFZ0019,E00017054,0,0,0,0,0,0
00BAFZ0026,E00017061,0,0,0,0,0,0
00BJGR0020,E00023253,0,0,0,0,0,0
00BAFZ0014,E00017049,0,0,0,0,0,0
00BAGP0005,E00017482,0,0,0,0,0,0
00BJGR0006,E00023239,0,0,0,0,0,0
00BAFZ0012,E00017047,0,0,0,0,0,0
00BAFZ0010,E00017045,0,0,0,0,0,0
00BJGR0019,E00023252,0,0,0,0,0,0
00BAGP0031,E00017508,0,0,0,0,0,0
00BAFZ0001,E00017036,0,0,0,0,0,0
00BJGB0030,E00022609,0,0,0,0,0,0
00BJGB0029,E00022608,0,0,0,0,0,0
00BAGP0025,E00017502,0,0,0,0,0,0
00BJGF0013,E00022780,0,0,0,0,0,0
00BJGR0009,E00023242,0,0,0,0,0,0
00BJGF0028,E00022795,0,0,0,0,0,0
00BJGF0030,E00022797,0,0,0,0,0,0
00BJGR0039,E00023272,0,0,0,0,0,0
00BJGR0043,E00023276,0,0,0,0,0,0
00BJGF0012,E00022779,0,0,0,0,0,0
00BJGF0026,E00022793,0,0,0,0,0,0
00BAGS0010,E00017581,0,0,0,0,0,0
00BAGS0012,E00017583,0,0,0,0,0,0
00BAGS0013,E00017584,0,0,0,0,0,0
00BJGR0041,E00023274,0,0,0,0,0,0
00BAGS0016,E00017587,0,0,0,0,0,0
00BAGS0006,E00017577,0,0,0,0,0,0
00BJGB0001,E00022580,0,0,0,0,0,0
00BAGS0004,E00017575,0,0,0,0,0,0
00BAGS0030,E00017601,0,0,0,0,0,0
00BJGR0014,E00023247,0,0,0,0,0,0
00BJGB0018,E00022597,0,0,0,0,0,0
00BJGB0024,E00022603,0,0,0,0,0,0
00BJGB0025,E00022604,0,0,0,0,0,0
00BJGR0004,E00023237,0,0,0,0,0,0
00BJGB0026,E00022605,0,0,0,0,0,0
00BJGB0028,E00022607,0,0,0,0,0,0
00BJGB0022,E00022601,0,0,0,0,0,0
00BJGB0031,E00022610,0,0,0,0,0,0
00BJGR0036,E00023269,0,0,0,0,0,0
00BJGR0013,E00023246,0,0,0,0,0,0
00BJGR0001,E00023234,0,0,0,0,0,0
00BJGR0007,E00023240,0,0,0,0,0,0
00BJGR0012,E00023245,0,0,0,0,0,0
00BJGR0005,E00023238,0,0,0,0,0,0
00BJGR0026,E00023259,0,0,0,0,0,0
00BJGR0008,E00023241,0,0,0,0,0,0
00BJGR0032,E00023265,0,0,0,0,0,0
00BJGR0033,E00023266,0,0,0,0,0,0
00BJGR0040,E00023273,0,0,0,0,0,0
00BJGR0011,E00023244,0,0,0,0,0,0
00BJGR0037,E00023270,0,0,0,0,0,0
00BJGR0031,E00023264,0,0,0,0,0,0
00BJGB0027,E00022606,0,0,0,0,0,0
00BJGB0032,E00022611,0,0,0,0,0,0
00BJGB0019,E00022598,0,0,0,0,0,0
00BJGB0023,E00022602,0,0,0,0,0,0
00BJGR0028,E00023261,0,0,0,0,0,0
00BJGR0024,E00023257,0,0,0,0,0,0
00BAGA0031,E00017098,0,0,0,0,0,0
00BAGA0025,E00017092,0,0,0,0,0,0
00BAGK0022,E00017373,0,0,0,0,0,0
00BAGC0027,E00017162,0,0,0,0,0,0
